timestamp,open,high,low,close,volume,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,rsi,sma_20,sma_50,atr,obv,open_norm,high_norm,low_norm,close_norm,volume_norm,ema_12_norm,ema_26_norm,macd_norm,macd_signal_norm,macd_hist_norm,bb_upper_norm,bb_middle_norm,bb_lower_norm,rsi_norm,sma_20_norm,sma_50_norm,atr_norm,obv_norm,open_norm_norm,high_norm_norm,low_norm_norm,close_norm_norm,volume_norm_norm
2023-01-11,17443.5,17998.0,17315.08,17944.27,27251.01602186,17111.155869955295,16892.92806486861,218.2278050866844,104.10138620900896,114.12641887767542,54577.54329916118,50259.63636261559,45941.72942606999,98.23239451911998,50259.63636261559,49816.096723521325,275.27363636363623,155332.76726989,0.5185732694697047,1.1222893918778953,0.3070960729678871,1.0329104113710763,1.3172393621306056,-1.365670367352495,-1.3685183928813458,-0.34191446099422457,-0.44402731044350796,0.25609365638577036,2.8722855322538087e-16,0.0,0.0,2.879892280267983,0.0,3.3694279303132607e-16,-1.4357066577646929,-1.4806860721368036,0.5185732694697048,1.1222893918778956,0.3070960729678871,1.0329104113710763,1.3172393621306067
2023-01-12,17944.15,19115.85,17904.83,18847.75,61938.44269045,17378.32419765448,17037.72968969316,340.59450796132296,151.40001055947175,189.1944974018512,54577.54329916118,50259.63636261559,45941.72942606999,98.93129570548918,50259.63636261559,49816.096723521325,353.2524999999996,217271.20996034,1.0329002416304973,2.493958159451404,1.2632298540520042,1.8593506579115096,2.4791216829244846,-1.3545311089031233,-1.3623692128735714,-0.2627845320617494,-0.41153857117099435,0.419430278386761,2.8722855322538087e-16,0.0,0.0,2.9281449934853523,0.0,3.3694279303132607e-16,-1.3683437944302612,-1.131902629683258,1.0329002416304975,2.4939581594514046,1.2632298540520042,1.8593506579115096,2.479121682924486
2023-01-13,18847.77,20000.0,18714.8,19934.88,55049.6223488,17771.64047493841,17252.333416382553,519.3070585558562,224.98142015874865,294.3256383971076,54577.54329916118,50259.63636261559,45941.72942606999,99.27583077808151,50259.63636261559,49816.096723521325,424.9407692307689,272320.83230914,1.8599440508780987,1.8466407281743142,1.6983111689488175,2.1354290108202725,2.312270829937875,-1.3381322651376926,-1.3532558003179371,-0.14721786976167592,-0.3609965677913222,0.6481795120806119,2.8722855322538087e-16,0.0,0.0,2.951931978506067,0.0,3.3694279303132607e-16,-1.3064151273828188,-0.821911032307457,1.8599440508780989,1.8466407281743145,1.6983111689488175,2.1354290108202725,2.3122708299378765
2023-01-14,19934.07,21321.98,19893.25,20957.02,58239.87328811,18261.698863409423,17526.75464479866,734.9442186107626,326.9739798491514,407.9702387616112,54577.54329916118,50259.63636261559,45941.72942606999,99.44427756082904,50259.63636261559,49816.096723521325,496.6399999999997,330560.70559725,2.134069806980058,2.6552844898919825,2.3790386795223286,1.894284143699759,2.3919917776952433,-1.3176998767199775,-1.3416021636026736,-0.007773455966965194,-0.2909393573539672,0.89545272723574,2.8722855322538087e-16,0.0,0.0,2.963561683046318,0.0,3.3694279303132607e-16,-1.24447699109483,-0.4939547161468427,2.1340698069800585,2.655284489891983,2.3790386795223286,1.894284143699759,2.3919917776952446
2023-01-15,20956.2,21057.3,20560.16,20879.7,25709.30241812,18664.46826903874,17775.12096740617,889.3473016325734,439.4486442058358,449.8986574267376,54577.54329916118,50259.63636261559,45941.72942606999,97.59494036227244,50259.63636261559,49816.096723521325,496.675714285714,304851.40317913005,1.8946309560253576,-0.6365381881474597,1.2422691681776472,-0.2373807416301745,1.2348258818439073,-1.3009068962666344,-1.331054980672696,0.0920731910329778,-0.21368214120383103,0.986682533636066,2.8722855322538087e-16,0.0,0.0,2.835881920549784,0.0,3.3694279303132607e-16,-1.2444461389326482,-0.63872714843555,1.8946309560253578,-0.6365381881474598,1.2422691681776472,-0.2373807416301745,1.2348258818439084
2023-01-16,20879.67,21465.62,20611.45,21187.5,41151.35428763,19052.62699687893,18027.889784635343,1024.7372122435918,556.506357813387,468.2308544302048,54577.54329916118,50259.63636261559,45941.72942606999,97.77252697181544,50259.63636261559,49816.096723521325,522.2110204081629,346002.75746676006,-0.23567600851483786,0.727419134650036,0.008696205304004325,0.49026775424165997,1.9005026149496347,-1.2847230902518005,-1.320320840366068,0.17962473694493755,-0.1332768949739777,1.026570581808748,2.8722855322538087e-16,0.0,0.0,2.8481426462555732,0.0,3.3694279303132607e-16,-1.2223871955688304,-0.4069985096998836,-0.2356760085148379,0.7274191346500362,0.008696205304004341,0.49026775424165997,1.9005026149496358
2023-01-17,21191.46,21595.0,20844.73,21136.33,32656.47978348,19373.19668966679,18258.144615403096,1115.0520742636943,668.2155011034486,446.836573160246,54577.54329916118,50259.63636261559,45941.72942606999,96.49688400064214,50259.63636261559,49816.096723521325,538.5009475218656,313346.27768328006,0.49797905401202497,0.15956785052586736,0.363306428021261,-0.1866384485835184,1.5733083516414528,-1.271357326840577,-1.310542784327221,0.2380279499539415,-0.05654550414503576,0.980019908054008,2.8722855322538087e-16,0.0,0.0,2.7600712054621357,0.0,3.3694279303132607e-16,-1.2083149703180833,-0.5908914030717886,0.497979054012025,0.15956785052586736,0.363306428021261,-0.1866384485835184,1.5733083516414539
2023-01-18,21135.01,21650.21,20370.01,20674.29,34600.25647175,19573.364891256515,18437.11834759546,1136.2465436610546,761.8217096149698,374.4248340460848,54577.54329916118,50259.63636261559,45941.72942606999,85.63261858850592,50259.63636261559,49816.096723521325,591.4794512703038,278746.0212115301,-0.19632638629002885,0.010855253890886636,-1.024391373666588,-0.9680427656953522,1.6551273115924774,-1.2630115571527702,-1.302942443535137,0.2517336134863879,0.007751243263213124,0.8224630730763411,2.8722855322538087e-16,0.0,0.0,2.0099933783338413,0.0,3.3694279303132607e-16,-1.16254893140386,-0.7857299562834797,-0.19632638629002888,0.010855253890886618,-1.024391373666588,-0.9680427656953522,1.6551273115924785
2023-01-19,20674.03,21197.0,20656.52,21084.22,23436.75404601,19805.804138755517,18633.19995147728,1172.6041872782334,843.9782051476225,328.62598213061096,54577.54329916118,50259.63636261559,45941.72942606999,87.02804610991544,50259.63636261559,49816.096723521325,587.836633322425,302182.77525754005,-0.9658812281417704,-1.009379849081752,0.4730890967797805,0.6887506819827981,1.103860444177647,-1.253320285459128,-1.2946155958223207,0.27524472956611923,0.06418334883834417,0.7228117977211588,2.8722855322538087e-16,0.0,0.0,2.1063348430779416,0.0,3.3694279303132607e-16,-1.165695818087404,-0.653754540030969,-0.9658812281417705,-1.0093798490817523,0.4730890967797805,0.6887506819827981,1.103860444177648
2023-01-20,21084.05,22754.73,20865.64,22669.81,32810.59587882,20246.420425100816,18932.208103219706,1314.212321881114,938.0250284943208,376.187293386793,22871.26321752408,18728.5485,14585.833782475926,90.7644775040942,18728.5485,49816.096723521325,680.7833023708232,334993.37113636005,0.6891724565110126,2.952513257311472,0.3154889567432683,2.78771373346098,1.579971021154931,-1.234949325349931,-1.2819178450126603,0.3668173662732305,0.12878274818829866,0.8262979142070177,-1.251649533836571,-1.3543026390593471,-1.4597135257935596,2.3643011422286246,-1.3543026390593471,3.3694279303132607e-16,-1.0854028582708135,-0.46899379884217873,0.6891724565110127,2.9525132573114723,0.3154889567432683,2.78771373346098,1.579971021154932
2023-01-21,22671.09,23375.6,22432.45,22789.37,32657.60500465,20637.643436623766,19217.9237992775,1419.7196373462648,1034.3639502647095,385.3556870815551,23429.305268795822,19037.438,14645.57073120418,90.9755596907441,19037.438,49816.096723521325,699.5237807729071,367650.97614101006,2.7905952489488106,1.059384653738345,2.8378955605508334,0.11815725262212028,1.5733571104924364,-1.2186377577542302,-1.2697845747663166,0.43504496559955,0.19495655671181475,0.8462469322812628,-1.2296200472005778,-1.3410354195187328,-1.4569325868263105,2.3788744301502347,-1.3410354195187328,3.3694279303132607e-16,-1.0692136984581186,-0.28509456920322934,2.790595248948811,1.0593846537383451,2.8378955605508334,0.11815725262212029,1.5733571104924375
2023-01-22,22789.34,23082.82,22298.15,22714.87,25548.28914044,20957.216754066267,19476.956851182877,1480.2599028833938,1123.5431407884466,356.7167620949472,23874.97844607377,19339.834,14804.68955392623,89.60132908840296,19339.834,49816.096723521325,705.6056535748422,342102.68700057006,0.11608516136239808,-0.6413987743508202,-0.3351291620547277,-0.22063452778529521,1.2259353582832353,-1.2053135370010755,-1.2587844159900645,0.47419407068260505,0.2562124496526242,0.7839330252649028,-1.2120264782562828,-1.3280471045381212,-1.4495251155049427,2.2839964181471597,-1.3280471045381212,3.3694279303132607e-16,-1.0639598085286028,-0.42896031474247126,0.11608516136239809,-0.6413987743508203,-0.3351291620547277,-0.22063452778529521,1.2259353582832364
2023-01-23,22714.81,23180.55,22500.01,22920.29,32380.77464386,21259.228022671454,19732.018565910068,1527.2094567613858,1204.2764039830345,322.93305277835134,24273.40190088641,19652.375,15031.348099113588,90.04773304156649,19652.375,49816.096723521325,703.8152497480678,374483.46164443006,-0.22047806274293152,0.08278725668001685,0.2725636715114212,0.2667276607359438,1.561310384210724,-1.1927215445123416,-1.2479529049566112,0.5045545754155221,0.3116669575705171,0.7104248568540242,-1.1962981578667014,-1.3146230481605392,-1.438973462064475,2.314816514537325,-1.3146230481605392,3.3694279303132607e-16,-1.0655064677471686,-0.24661995294097375,-0.22047806274293155,0.08278725668001685,0.2725636715114212,0.2667276607359438,1.5613103842107252
2023-01-24,22920.67,23165.56,22460.17,22636.17,39180.10567306,21471.065249952768,19947.14089436117,1523.9243555915928,1268.205994304746,255.71836128684663,24547.958103119126,19941.9625,15335.966896880876,84.63585093689315,19941.9625,49816.096723521325,703.9277319089204,335303.35597137007,0.2677177207238052,-0.1268561052355169,-0.1638465295065803,-0.5858051887267468,1.831037725419797,-1.1838892489921118,-1.2388174693360496,0.5024302244606057,0.3555792662324152,0.5641760001775419,-1.1854596696665183,-1.3021848754848162,-1.424792518730371,1.9411757191630432,-1.3021848754848162,3.3694279303132607e-16,-1.0654092988468316,-0.4672482338397855,0.26771772072380523,-0.12685610523551696,-0.16384652950658027,-0.5858051887267468,1.831037725419798
2023-01-25,22636.19,23824.66,22326.24,23062.36,38496.91631901,21715.879826883112,20177.89786514924,1537.9819617338762,1322.161187790572,215.82077394330415,24815.72316052237,20253.796,15691.868839477633,85.99550700881028,20253.796,49816.096723521325,760.6771796297116,373800.2722903801,-0.5862326733404327,1.108216257791226,-0.334157707199472,0.649799941068314,1.8061444447341424,-1.17368200299074,-1.2290180893004743,0.5115207478535521,0.39264030632885677,0.47736497116492405,-1.17488927136014,-1.2887912071839576,-1.4082241870402243,2.0350474935884124,-1.2887912071839576,3.3694279303132607e-16,-1.0163856902322341,-0.2504670812251646,-0.5862326733404328,1.1082162577912262,-0.334157707199472,0.649799941068314,1.8061444447341435
2023-01-26,23062.36,23287.38,22853.61,23010.47,30187.01702655,21915.04754582417,20387.71802328633,1527.3295225378424,1363.194854740026,164.1346677978163,24998.03590666589,20556.9165,16115.797093334117,85.00911140117047,20556.9165,49816.096723521325,737.326666799018,343613.25526383007,0.6500060408255948,-1.0805589882619409,0.8526372219649025,-0.18006856059866028,1.4620357511400737,-1.165377947210018,-1.2201078168970538,0.5046322174221713,0.4208257371997003,0.364903933821737,-1.167692221970068,-1.2757717739537544,-1.3884890210237888,1.9669459288714033,-1.2757717739537544,3.3694279303132607e-16,-1.036557276880868,-0.4204541079985595,0.6500060408255949,-1.080558988261941,0.8526372219649025,-0.18006856059866028,1.4620357511400748
2023-01-27,23011.37,23511.9,22540.76,23084.4,27185.13487749,22094.947923389685,20587.472243783643,1507.4756796060428,1392.0510197132296,115.42465989281322,25097.31514329575,20864.018000000004,16630.720856704258,85.26837863565221,20864.018000000004,49816.096723521325,754.0276191705169,370798.39014132007,-0.17830533416125752,0.31387454117802954,-0.6499245220036893,0.03668480685601964,1.3138140799823699,-1.157877219791841,-1.2116250069794237,0.49179348643307774,0.44064661852750747,0.2589184296599052,-1.1637730359309784,-1.2625813514183428,-1.3645177337517738,1.9848459521595299,-1.2625813514183428,3.3694279303132607e-16,-1.0221299831285198,-0.2673710708043284,-0.17830533416125754,0.3138745411780296,-0.6499245220036893,0.036684806856019644,1.313814079982371
2023-01-28,23084.38,23196.99,22884.0,23028.95,7466.33930339,22238.640550560503,20768.322447947816,1470.3181026126877,1407.7044362931213,62.61366631956639,25108.60001253504,21159.206500000004,17209.812987464968,84.09361949864393,21159.206500000004,49816.096723521325,722.5249320869087,363332.05083793006,0.035316307888843164,-0.6792677302119297,0.5194428914800964,-0.18611923033306754,-0.5148930731820751,-1.1518861304845516,-1.2039449794852868,0.4677650836264793,0.45139872341368614,0.14400980985299008,-1.1633275500118987,-1.2499026082582008,-1.33755921132396,1.903739614320806,-1.2499026082582008,3.3694279303132607e-16,-1.04934391143833,-0.309415000416464,0.03531630788884317,-0.6792677302119298,0.5194428914800964,-0.18611923033306754,-0.5148930731820744
2023-01-29,23029.56,23966.0,22974.75,23745.8,20952.76361397,22470.511235089656,20988.876340692423,1481.6348943972334,1422.4905279139437,59.14436648328979,25122.880934034176,21487.5975,17852.314065965824,86.65359865646167,21487.5975,49816.096723521325,741.7195797949868,384284.8144519001,-0.18482297380932775,1.3044046612837867,0.06803282561291829,1.1261891806613311,0.945317893830312,-1.1422185643323577,-1.194578885772283,0.475083225805828,0.46155507536102763,0.1364611456656749,-1.1627637907600683,-1.2357977730593293,-1.307648807064267,2.080482682659753,-1.2357977730593293,3.3694279303132607e-16,-1.0327624126832124,-0.1914272579942181,-0.18482297380932777,1.304404661283787,0.0680328256129183,1.1261891806613311,0.9453178938303128
2023-01-30,23744.34,23802.99,22500.0,22836.03,34312.28644397,22526.74489122971,21125.702537678168,1401.0423535515438,1418.2008930414638,-17.15853948992003,24895.5166449326,21757.224,18618.9313550674,71.02959280739735,21757.224,49816.096723521325,781.810324095345,349972.5280079301,1.1229555149305666,-0.39271046455706476,-0.9371050827842076,-1.6414415820224735,1.6433003290900865,-1.139873970440216,-1.1887683921672285,0.4229670710039749,0.45860858736354077,-0.029562271418452996,-1.171739312509461,-1.2242169521849795,-1.2719604108937885,1.0017884577179863,-1.2242169521849795,3.3694279303132607e-16,-0.9981296006192356,-0.3846442144519432,1.1229555149305668,-0.3927104645570648,-0.9371050827842076,-1.6414415820224735,1.6433003290900876
2023-01-31,22836.03,23313.23,22719.68,23128.86,22721.77475761,22619.37798488668,21274.084571924228,1345.2934129624518,1403.6193970256616,-58.32598406320972,24643.47710624321,22016.4535,19389.42989375678,72.7337137675261,22016.4535,49816.096723521325,768.3631580885346,372694.3027655401,-1.638844035250176,-0.9936603383255457,0.30105918154050054,0.4151478430308242,1.060017606662806,-1.1360117462757873,-1.1824671656471235,0.38691633495206873,0.44859276917080804,-0.11913631494280705,-1.1816889240784216,-1.2130826964465886,-1.23609133059983,1.1194423715766517,-1.2130826964465886,3.3694279303132607e-16,-1.0097460767219952,-0.25669493974673324,-1.6388440352501763,-0.9936603383255458,0.30105918154050054,0.4151478430308242,1.060017606662807
2023-02-01,23127.15,23813.57,22760.0,23735.97,20292.22416962,22791.16137182719,21456.4464554854,1334.7149163417926,1389.838500888888,-55.12358454709533,24532.0697106082,22260.8645,19989.6592893918,75.89902831332006,22260.8645,49816.096723521325,788.735075367925,392986.5269351601,0.4124452358393924,0.814742948504973,-0.0203764567455367,0.9379035855948182,0.899987747079089,-1.1288494469085013,-1.1747229428185941,0.3800756203937729,0.43912687142689516,-0.11216838490459145,-1.1860868860737572,-1.2025849152169221,-1.2081488033843355,1.337978293391901,-1.2025849152169221,3.3694279303132607e-16,-0.9921475812379962,-0.14242678101547776,0.41244523583939247,0.8147429485049731,-0.020376456745536686,0.9379035855948182,0.8999877470790899
2023-02-02,23735.97,24262.18,23367.87,23493.84,16368.92138269,22899.26577616147,21607.364495819813,1291.9012803416554,1370.2510567794416,-78.3497764377862,24489.69098399685,22438.812500000004,20387.934016003157,72.29439248101153,22438.812500000004,49816.096723521325,796.2761414130733,376617.6055524701,0.9410905136660079,0.7040907515151887,0.9744829521521157,-0.4976742704210535,0.5959451866439592,-1.1243421652641339,-1.1683140216648342,0.3523896576731587,0.4256725400710508,-0.1627050151201962,-1.1877598452878657,-1.1949418092427362,-1.1896078880800998,1.089111268322128,-1.1949418092427362,3.3694279303132607e-16,-0.9856331518438447,-0.23460231047848046,0.941090513666008,0.7040907515151889,0.9744829521521157,-0.4976742704210535,0.5959451866439601
2023-02-03,23497.29,23720.0,23208.01,23433.54,14215.66842983,22981.461810598164,21742.63675538872,1238.8250552094469,1343.9658564654428,-105.14080125599594,24534.3384538072,22562.6385,20590.9385461928,71.38513608468271,22562.6385,49816.096723521325,775.9699884549967,362401.9371226401,-0.49164631616383314,-1.0715476648252549,-0.369917598556161,-0.19266856797846876,0.39635743130512885,-1.120915101588627,-1.1625695179332258,0.3180672658455517,0.4076176170906335,-0.22099817487307036,-1.1859973242784247,-1.1896233159730196,-1.1801574018977437,1.0263354582522672,-1.1896233159730196,3.3694279303132607e-16,-1.0031748361256494,-0.3146525919573652,-0.4916463161638332,-1.071547664825255,-0.369917598556161,-0.19266856797846876,0.3963574313051297
2023-02-04,23433.47,23589.67,23257.71,23328.87,3567.13007478,23034.90922435229,21860.135514248814,1174.7737101034763,1310.1274271930497,-135.35371708957314,24515.88690111521,22685.097,20854.307098884798,69.74535217980936,22685.097,49816.096723521325,744.2549892796397,358834.80704786006,-0.19840616179886625,-0.33611126320378776,-0.005560890527249184,-0.2683599880142306,-1.5601601507311422,-1.1186866766836807,-1.1575797878815346,0.2766476781047812,0.38437449065472873,-0.2867368444923741,-1.1867257250011216,-1.184363558667853,-1.1678967845324182,0.9131234276483952,-1.184363558667853,3.3694279303132607e-16,-1.0305721724739174,-0.33473956626796053,-0.19840616179886628,-0.3361112632037878,-0.005560890527249169,-0.2683599880142306,-1.5601601507311416
2023-02-05,23329.47,23433.2,22758.01,22936.34,6574.34533251,23019.74472829809,21939.8543650452,1079.8903632528927,1264.080014405018,-184.1896511521254,24463.90497539764,22772.539,21081.173024602365,63.82428361829085,22772.539,49816.096723521325,739.3217757596657,352260.46171535004,-0.2670131086327437,-0.38540055432935505,-0.9710587901605182,-0.7642658879474399,-0.6949381863111489,-1.1193189419011071,-1.1541944283308123,0.21529019835921726,0.3527451904628398,-0.39299634465357103,-1.1887777838653213,-1.1806078071415937,-1.157335476889488,0.5043279801494573,-1.1806078071415937,3.3694279303132607e-16,-1.034833780974591,-0.3717605615876377,-0.26701310863274375,-0.3854005543293551,-0.9710587901605182,-0.7642658879474399,-0.6949381863111482
2023-02-06,22936.34,23163.05,22637.51,22764.07,12149.94486314,22980.41015471377,22000.90737504185,979.5027796719188,1207.1645674583983,-227.66178778647964,24360.32145761123,22853.926,21347.53054238877,61.36217588467802,22853.926,49816.096723521325,724.0516489196897,340110.51685221004,-0.7650978628999806,-0.5979950579014117,-0.3069659796838801,-0.38992895583971204,0.17415553292853753,-1.12095894910153,-1.151601736785115,0.15037333643638318,0.31365079518558664,-0.4875850445193093,-1.192866887393603,-1.1771121260104709,-1.1449357139922975,0.3343420355018703,-1.1771121260104709,3.3694279303132607e-16,-1.048025041009074,-0.44017848446253965,-0.7650978628999807,-0.5979950579014118,-0.3069659796838801,-0.38992895583971204,0.17415553292853833
2023-02-07,22763.42,23348.73,22748.11,23244.67,9803.34759825,23021.06551552704,22093.03793985357,928.02757567347,1151.3371691014129,-223.30959342794267,24092.243907218475,22982.445,21872.646092781524,65.37516193854475,22982.445,49816.096723521325,715.2351025682832,349913.86445046007,-0.3908596783545048,0.24455726601480185,0.10510043500303137,0.7387067547846939,-0.12952963293709,-1.1192638732841547,-1.147689298454871,0.1170862645574029,0.2753037647086822,-0.47811533730432765,-1.2034496217956583,-1.1715920620777693,-1.1204899676412623,0.6114018960073074,-1.1715920620777693,3.3694279303132607e-16,-1.055641307510738,-0.3849745565889456,-0.39085967835450486,0.24455726601480185,0.10510043500303139,0.7387067547846939,-0.12952963293708925
2023-02-08,23244.64,23451.01,22669.09,22964.38,7693.59195866,23012.344666984416,22157.581796160703,854.7628708237098,1092.0223094458722,-237.2594386221624,23736.70379461811,23076.453,22416.20220538189,61.37173496806983,23076.453,49816.096723521325,719.9983095276914,342220.2724918001,0.7400335181179857,0.08907095237223189,-0.2329446944412254,-0.572231491022193,-0.47246369358450674,-1.1196274784564095,-1.1449483638050741,0.06970874475972065,0.2345612476313173,-0.5084680602760073,-1.2174850625679796,-1.167554292018981,-1.095185756318164,0.3350020024879364,-1.167554292018981,3.3694279303132607e-16,-1.0515265609694637,-0.4282981755179066,0.7400335181179858,0.08907095237223189,-0.23294469444122537,-0.572231491022193,-0.472463693584506
