timestamp,open,high,low,close,volume,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,RSI,SMA_20,SMA_50,ATR,OBV
2023-02-14,21789.0,22331.76,21545.67,22206.27,14879.72784164,22297.420639413653,22048.505863280705,248.91477613294774,561.8331750691395,-312.9183989361918,24175.202191902063,22790.7365,21406.270808097936,53.05457034400894,22790.7365,,688.638484941575,310640.0856437401
2023-02-15,22206.26,24386.5,22054.17,24329.04,23427.35072192,22609.977464119245,22217.434317852505,392.5431462667402,527.9751693086597,-135.43202304191948,24401.483398599914,22856.665,21311.846601400088,68.78908395180468,22856.665,,806.0450217314627,334067.4363656601
2023-02-16,24326.95,25256.83,23510.73,23516.15,30034.93494269,22749.388623485516,22313.635479493063,435.75314399245326,509.5307642454185,-73.77762025296522,24448.3306263817,22878.2525,21308.174373618298,60.43562158504399,22878.2525,,873.1918058935013,304032.5014229701
2023-02-17,23516.95,25025.0,23344.12,24577.6,22795.35234631,23030.651912180052,22481.336555086167,549.3153570938848,517.4876828151117,31.827674278773088,24700.125590899876,22955.684999999998,21211.24440910012,66.2063943094264,22955.684999999998,,930.8838197582512,326827.8537692801
2023-02-18,24577.6,24879.33,24407.67,24636.23,6191.17379627,23277.663925690813,22640.95829174645,636.7056339443625,541.331273040962,95.37436090340054,24870.46700179089,23000.2065,21129.94599820911,66.49707579720969,23000.2065,,898.0821183469478,333019.02756555006
2023-02-19,24635.85,25200.0,24192.7,24281.31,9733.21021005,23432.071014046072,22762.465825691157,669.6051883549153,566.9860561037526,102.61913225116268,25025.860733861755,23072.470500000003,21119.08026613825,62.96617576881324,23072.470500000003,21316.9818,905.8833956078801,323285.81735550007
2023-02-20,24278.81,25128.11,23841.08,24844.97,13977.17943437,23649.440088808216,22916.72539415848,732.7146946497378,600.1317838129497,132.58291083678807,25266.70802915695,23158.276,21049.843970843052,66.04937815790002,23158.276,21481.6496,933.1081530644599,337262.9967898701
2023-02-21,24844.21,25288.88,24153.96,24454.43,16495.25564236,23773.28469053003,23030.629439035627,742.6552514944015,628.6364773492401,114.01877414516139,25367.55596188763,23194.199,21020.842038112372,62.18631939114441,23194.199,21637.3992,947.5232849884271,320767.74114751007
2023-02-22,24454.08,24480.0,23581.64,24184.44,17390.31077874,23836.539353525408,23116.09688799595,720.442465529457,646.9976749852834,73.44479054417354,25443.677182318006,23228.729,21013.780817681993,59.59146218496532,23228.729,21787.6986,944.0116217749681,303377.4303687701
2023-02-23,24184.9,24600.95,23612.59,23943.32,16847.70433307,23852.96714529073,23177.372674070324,675.5944712204073,652.7170342323083,22.87743698809902,25490.71796097383,23254.218,21017.71803902617,57.29222110900331,23254.218,21929.676600000003,947.1793630767562,286529.72603570006
2023-02-24,23943.32,24132.67,22520.0,23186.88,20933.97488913,23750.49219986139,23178.076920435484,572.4152794259062,636.6566832710279,-64.24140384512168,25483.52213485456,23247.1185,21010.71486514544,50.685174800926504,23247.1185,22056.9004,994.7144085712735,265595.7511465701
2023-02-25,23186.88,23220.56,22716.47,23159.71,5937.43847794,23659.602630651945,23176.716407810636,482.88622284130906,605.9025911850841,-123.01636834377507,25490.382689677765,23258.287,21026.191310322236,50.46008309707613,23258.287,22181.133400000002,959.6698079590396,259658.31266863007
2023-02-26,23159.71,23689.77,23052.78,23556.83,6063.45918348,23643.79145670549,23204.872970195032,438.918486510458,572.5057702501589,-133.58728373970087,25521.20598497886,23297.925,21074.64401502114,53.69681138904266,23297.925,22313.422599999998,936.6212502476798,265721.77185211005
2023-02-27,23556.83,23895.51,23109.06,23489.52,12098.67253518,23620.057386443106,23225.957935365772,394.0994510773344,536.824506415594,-142.7250553382596,25534.909806978056,23310.1675,21085.425193021943,53.06397237894852,23310.1675,22440.7094,925.8947323728453,253623.09931693005
2023-02-28,23490.01,23597.98,23027.24,23145.32,9516.02766667,23547.020865451857,23219.984754968307,327.03611048355015,494.8668272291852,-167.83071674563507,25539.50328245462,23319.2145,21098.925717545375,49.82989311612275,23319.2145,22560.056200000003,900.5265372033563,244107.07165026004
2023-03-01,23144.37,23999.99,23025.17,23631.52,12151.84539817,23560.02073230542,23250.46884719288,309.55188511254164,457.8038388058565,-148.25195369331487,25515.381418951634,23410.759,21306.136581048362,54.086648276601316,23410.759,22683.816600000002,905.8332131174026,256258.91704843004
2023-03-02,23632.12,23798.62,23196.09,23468.24,9239.93644458,23545.90061964305,23266.600043697108,279.3005759459411,422.10318623387343,-142.80261028793234,25433.04590177689,23502.7225,21572.399098223108,52.47637281715026,23502.7225,22794.296000000002,884.1686978947309,247018.98060385004
2023-03-03,23468.79,23477.28,21988.02,22358.18,21715.09355721,23363.174370467197,23199.309670089915,163.86470037728213,370.45548906255516,-206.59078868527303,25380.502907891747,23527.445,21674.387092108253,43.08490650252056,23527.445,22864.5046,927.3895051879643,225303.88704664004
2023-03-04,22358.18,22409.82,22150.71,22350.95,2266.21497947,23207.447544241477,23136.468213046217,70.97933119525987,310.5602574890961,-239.58092629383623,25312.272743515106,23555.5025,21798.73225648489,43.0308900011044,23555.5025,22912.825999999997,879.6552548173955,223037.67206717003
2023-03-05,22349.74,22654.64,22195.13,22432.69,5291.96467583,23088.254075896635,23084.33649356131,3.917582335325278,249.23172245834195,-245.31414012301667,25227.93746496352,23587.68,21947.42253503648,43.88741995347085,23587.68,22942.3394,849.6448794732958,228329.63674300004
2023-03-06,22431.99,22599.99,22264.73,22410.31,10660.04864303,22983.954987297155,23034.408605149358,-50.453617852203024,189.29465439623294,-239.74827224843597,25204.148447827032,23597.882,21991.61555217297,43.69371877579721,23597.882,22972.951599999997,812.9031023680606,217669.58809997005
2023-03-07,22410.13,22557.03,21932.74,22198.48,10381.24422759,22863.11268155913,22972.487967730885,-109.37528617175485,129.5606662826354,-238.93595245439025,25174.221613561705,23491.354,21808.486386438293,41.81261975574818,23491.354,22993.1712,799.4307379131989,207288.34387238004
2023-03-08,22198.09,22281.55,21580.84,21698.37,13343.72575834,22683.9214997808,22878.10885901008,-194.18735922927954,64.81106118025241,-258.99842040953195,25264.313127362802,23400.465,21536.616872637198,37.68736154115309,23400.465,23004.412,792.3792566336846,193944.61811404003
2023-03-09,21699.41,21825.53,20050.0,20367.01,21326.08097071,22327.4735767376,22692.101536120445,-364.627959382844,-21.07674293236687,-343.5512164504771,25410.931756794198,23189.9355,20968.9392432058,29.377806420539784,23189.9355,22998.2664,862.6043097312785,172618.53714333003
2023-03-10,20366.97,20369.78,19568.52,20230.08,32126.59207482,22004.797641854893,22509.729570481893,-504.93192862700016,-117.84778007129354,-387.08414855570663,25446.008409486516,22969.628,20493.247590513485,28.6774637853909,22969.628,22981.183600000004,858.2225733219013,140491.94506851002
2023-03-11,20230.07,20964.5,19900.5,20620.54,18920.85100043,21791.834927723372,22369.78960229805,-577.9546745746775,-209.86915897197034,-368.0855156027071,25392.527156979206,22786.5895,20180.65184302079,33.54262263593421,22786.5895,22940.198200000003,872.9209609417655,159412.79606894002
2023-03-12,20619.34,22276.69,20446.24,22219.08,19165.53317335,21857.564938842854,22358.625928053752,-501.0609892108987,-268.10752501975605,-232.95346419114264,25083.081491414545,22655.295000000002,20227.50850858546,48.908314457351054,22655.295000000002,22928.7924,941.3158923030678,178578.32924229003
2023-03-13,22216.02,24710.0,21882.63,24220.0,38654.82408388,22221.016486713186,22496.50548893866,-275.4890022254731,-269.58382046089946,-5.905181764573626,25036.803712827576,22643.573500000002,20250.34328717243,61.048471935227454,22643.573500000002,22958.895,1076.0340428528486,217233.15332617002
2023-03-14,24220.0,26553.9,24052.0,24762.65,44100.36444555,22612.037027218852,22664.368045313575,-52.33101809472282,-226.13325998766416,173.80224189294134,25156.342028271047,22672.484000000004,20188.62597172896,63.57622045110837,22672.484000000004,22995.7422,1177.8816112205022,261333.51777172
2023-03-15,24761.61,25300.0,23931.01,24377.16,30128.4276161,22883.59440764672,22791.241523438493,92.3528842082269,-162.43603114848597,254.78891535671286,25231.760890596855,22694.176,20156.591109403143,60.569181446517426,22694.176,23030.562,1191.532210419038,231205.09015562
2023-03-16,24377.16,25235.28,24207.54,25051.85,20754.42573365,23217.172191085687,22958.69400318379,258.4781879018956,-78.25318733840965,336.7313752403052,25530.024684584576,22787.4245,20044.824315415426,63.796697319938225,22787.4245,23070.3518,1179.8327668176778,251959.51588927
2023-03-17,25052.11,27834.54,24946.86,27453.62,40752.19373629,23868.933392457122,23291.651484429436,577.2819080276859,52.853831734809454,524.4280762928764,26449.215366601027,23002.12,19555.02463339897,72.44369591796827,23002.12,23159.2148,1301.8218549021294,292711.70962556
2023-03-18,27453.75,27780.0,26652.45,26980.35,18096.24372219,24347.61287054064,23564.888411508735,782.724459031906,198.82795719422876,583.8965018376773,27049.65625713978,23173.296,19296.935742860216,68.94901516518279,23173.296,23237.133800000003,1289.373865266263,274615.46590337
2023-03-19,26980.35,28478.0,26904.0,28054.46,16897.41761964,24917.89704430362,23897.449269915494,1020.4477743881253,363.1519206330081,657.2958537551172,27851.454472127596,23401.542999999998,18951.6315278724,72.22394459666569,23401.542999999998,23337.644,1309.7043034615301,291512.88352301
2023-03-20,28058.15,28578.63,27218.36,27823.32,23782.6567676,25364.88519133383,24188.254509181013,1176.630682152816,525.8476729369697,650.7830092158463,28501.0129062185,23635.443,18769.873093781498,70.50076157110254,23635.443,23419.194400000004,1313.3161389285638,267730.22675541
2023-03-21,27822.85,28605.32,27414.77,28207.33,16193.18924882,25802.184392667084,24485.963804797237,1316.2205878698478,683.9222559235454,632.2983319463024,29141.90530380966,23864.2335,18586.561696190336,71.70846106381767,23864.2335,23526.6204,1304.547129005095,283923.41600423004
2023-03-22,28201.22,28937.73,26678.16,27325.15,33974.43697526,26036.486793795222,24696.273893330774,1340.2129004644485,815.1803848317261,525.0325156327224,29551.247925362328,24057.079,18562.910074637675,65.11341393978867,24057.079,23610.5462,1372.7630483618739,249948.97902897003
2023-03-23,27324.05,28839.68,27189.19,28352.94,26698.29660165,26392.864210134416,24967.138049380344,1425.7261607540713,937.2895400161951,488.4366207378762,30108.7831517784,24356.817000000003,18604.850848221606,68.72260549424989,24356.817000000003,23702.8856,1392.6006877645973,276647.27563062
2023-03-24,28352.95,28433.34,27027.88,27489.24,22190.91292623,26561.537408575274,25153.960416092912,1407.5769924823617,1031.3470305094284,376.2299619729333,30446.89918012672,24613.7315,18780.563819873285,62.83924284694788,24613.7315,23782.793599999997,1393.519210067126,254456.36270439002
2023-03-25,27489.24,27818.67,27184.78,27488.18,9655.9494554,26704.097807256003,25326.8655704564,1377.232236799602,1100.5240717674633,276.7081650321388,30739.734786956353,24866.506,18993.27721304365,62.83213340622793,24866.506,23863.886400000003,1339.2599807766169,244800.41324899002
2023-03-26,27489.56,28230.32,27445.04,27992.9,9800.64299441,26902.375067678156,25524.349602274444,1378.0254654037126,1156.0243504947132,222.0011149089994,31057.86284626426,25145.6355,19233.40815373574,64.8701606712176,25145.6355,23957.167,1299.6899821497157,254601.05624340003
2023-03-27,27995.27,28053.26,26525.0,27142.87,17268.16335715,26939.37428803536,25644.240002105966,1295.1342859293945,1183.8463375816495,111.28794834774499,31198.73991653627,25392.855000000003,19586.970083463737,59.00230089999661,25392.855000000003,24041.297599999998,1316.0164119961644,237332.89288625005
2023-03-28,27142.85,27519.99,26640.0,27274.15,14103.92919115,26990.87824372223,25764.974076024042,1225.904167698187,1192.2579036049572,33.646264093229775,31262.04947885733,25671.644,20081.23852114267,59.6099572819286,25671.644,24131.499200000006,1284.8716682821528,251436.82207740005
2023-03-29,27274.18,28654.06,27255.42,28359.54,17710.8595857,27201.44159084189,25957.164144466704,1244.2774463751848,1202.6618121590027,41.615634216182116,31187.63485430464,26071.270500000002,20954.906145695364,64.31875956244392,26071.270500000002,24233.796599999998,1292.9979776905707,269147.6816631
2023-03-30,28359.54,29190.04,27693.7,28035.48,20972.43924037,27329.75519225083,26111.1134670988,1218.6417251520288,1205.857794757608,12.78393039442085,30839.331916807423,26461.540499999996,22083.749083192568,61.9948663590578,26461.540499999996,24335.2186,1307.5224078555298,248175.24242273002
2023-03-31,28034.88,28650.2,27512.97,28474.4,18917.3621471,27505.85439344301,26286.171728795187,1219.682664647822,1208.6227687356509,11.059895912171214,30345.099316410044,26854.233500000002,23363.36768358996,63.89752179558643,26854.233500000002,24468.694,1295.3586644372776,267092.60456983
2023-04-01,28475.41,28826.45,28223.76,28471.46,6988.04239657,27654.409102144084,26448.044934069618,1206.3641680744659,1208.171048603414,-1.8068805289481134,29960.090406251667,27166.8525,24373.614593748334,63.87445476286979,27166.8525,24605.5438,1245.8823312631866,260104.56217326
2023-04-02,28471.03,28544.21,27862.69,28188.34,6707.97702984,27736.55231719884,26576.955679694092,1159.5966375047465,1198.4561663836805,-38.85952887893404,29820.444761939805,27365.269500000002,24910.0942380602,61.56940361670579,27365.269500000002,24732.036,1205.570736172959,253396.58514342
2023-04-03,28188.34,28525.0,27227.61,27811.77,16192.03702141,27748.124268399017,26668.42340712416,1079.7008612748577,1174.7051053619161,-95.0042440870584,29649.85239651465,27517.7255,25385.598603485352,58.543256158726855,27517.7255,24852.4754,1212.1292550177475,237204.54812201
2023-04-04,27809.55,28450.0,27670.24,28179.64,13261.95025317,27814.511304029937,26780.365376966813,1034.145927063124,1146.5932697021578,-112.44734263903388,29260.122582085594,27707.849500000004,26155.576417914413,60.58151085354281,27707.849500000004,24980.2854,1181.2457368021937,250466.49837518
2023-04-05,28178.66,28799.99,27817.32,28175.37,15066.72449529,27870.02802648687,26883.699052747048,986.3289737398227,1114.540410509691,-128.21143676986821,28795.554395039657,27864.0255,26932.496604960343,60.544301277583,27864.0255,25099.667400000002,1167.0617556020372,235399.77387989
2023-04-06,28175.27,28199.11,27716.77,28053.46,10291.80646097,27898.248330104274,26970.348011802824,927.9003183014502,1077.2123920680428,-149.31207376659268,28808.377356025318,27894.017499999998,26979.65764397468,59.42213043891843,27894.017499999998,25174.1558,1118.1530587733203,225107.96741892002
2023-04-07,28052.74,28120.71,27790.21,27931.94,5847.77200458,27903.431663934385,27041.57704796558,861.8546159688049,1034.1408368481952,-172.28622087939038,28748.49226927803,27941.596999999998,27134.701730721965,58.26289701260129,27941.596999999998,25262.4716,1061.8921260037973,219260.19541434
2023-04-08,27930.12,28175.89,27881.01,27958.81,3854.33490363,27911.951407944478,27109.520229597758,802.4311783467201,987.7989051479003,-185.3677268011802,28742.025249594302,27936.8145,27131.6037504057,58.45588787543249,27936.8145,25330.0958,1007.1055455749547,223114.53031797
2023-04-09,27958.19,28547.67,27814.0,28340.99,6136.4286229,27977.95734518379,27200.740212590517,777.2171325932723,945.6825506369748,-168.46541804370258,28785.633488975196,27962.697999999997,27139.762511024797,61.20371591350514,27962.697999999997,25404.191000000003,987.5744351767436,229250.95894087
2023-04-10,28342.28,29794.47,28162.49,29660.41,15752.30418782,28236.796215155515,27382.93797462085,853.8582405346642,927.3176886165128,-73.45944808184856,29153.0203940494,28035.352000000003,26917.683605950606,68.86113813184541,28035.352000000003,25511.772999999997,1033.6034040926904,245003.26312869
2023-04-11,29657.7,30584.58,29612.3,30227.19,18637.22157812,28543.01064359313,27593.62330983412,949.3873337590085,931.731617645012,17.655716113996505,29617.724268316077,28180.453999999998,26743.18373168392,71.46647578396674,28180.453999999998,25619.4174,1029.2231609432126,263640.48470681004
2023-04-12,30227.18,30517.0,29675.0,29912.2,14961.08403219,28753.65515996342,27765.36973132789,988.2854286355287,943.0423798431153,45.24304879241333,29890.975267893522,28258.417000000005,26625.858732106488,68.05839472834529,28258.417000000005,25728.5728,1015.8500780186974,248679.40067462003
2023-04-13,29912.2,30627.05,29878.08,30406.78,12505.27274115,29007.982058430585,27961.02975122953,1046.952307201056,963.8243653147035,83.12794188635257,30254.36649961386,28404.294,26554.221500386142,70.44186146987724,28404.294,25853.0196,996.787215303076,261184.67341577003
2023-04-14,30410.03,31050.0,30000.0,30492.92,19793.55777592,29236.434049441265,28148.57717706438,1087.856872376884,988.6308667271397,99.22600564974425,30571.815249948584,28554.531,26537.246750051414,70.8498483308914,28554.531,25984.0116,1000.5881284957134,280978.23119169
2023-04-15,30492.91,30622.38,30231.76,30324.11,5486.7222394,29403.768811065685,28309.72775654109,1094.041054524594,1009.7129042866306,84.32815023796343,30817.03372922463,28671.0915,26525.149270775368,68.84438104296763,28671.0915,26126.756199999996,957.0189764603055,275491.50895229
2023-04-16,30325.07,30572.1,30148.28,30326.09,6230.24911461,29545.664378594043,28459.087922723233,1086.5764558708106,1025.0856146034666,61.49084126734397,30971.132193592548,28830.252499999995,26689.372806407442,68.85551653710714,28830.252499999995,26270.0838,918.9333352845694,281721.7580669
2023-04-17,30321.41,30340.21,29251.71,29449.91,13418.0380446,29530.93293573342,28532.482150669657,998.4507850637638,1019.7586486955261,-21.307863631762302,30965.019753517478,28939.040499999996,26913.061246482514,58.83437722886019,28939.040499999996,26387.9454,931.0452399071002,268303.7200223
2023-04-18,29449.91,30500.0,29103.89,30393.4,12649.52217446,29663.620176389817,28670.32791728672,993.2922591030983,1014.4653707770406,-21.17311167394223,31146.83106835295,29040.733500000002,26934.635931647055,64.77881718520155,29040.733500000002,26526.023,964.2641513423074,280953.24219676
